record_1_id,record_2_id,similarity_score,hire_date_diff_days,recommended_action
GT-001722,AC-000442,81.5,2350,MANUAL_REVIEW
GT-005574,AC-000451,100.0,1655,VERIFY_HIRE_DATE
GT-004334,AC-000461,100.0,1470,VERIFY_HIRE_DATE
GT-001209,AC-000476,88.9,820,VERIFY_HIRE_DATE
GT-002549,AC-000496,100.0,2295,VERIFY_HIRE_DATE
GT-001289,AC-000518,100.0,714,VERIFY_HIRE_DATE
GT-005004,AC-000545,100.0,1739,VERIFY_HIRE_DATE
GT-003751,AC-000548,100.0,171,VERIFY_HIRE_DATE
GT-014735,AC-000552,100.0,1056,VERIFY_HIRE_DATE
GT-002467,AC-000573,100.0,554,VERIFY_HIRE_DATE
GT-001008,AC-000597,100.0,951,VERIFY_HIRE_DATE
GT-000959,AC-000599,100.0,402,VERIFY_HIRE_DATE
GT-002478,AC-000652,84.6,474,MANUAL_REVIEW
GT-010872,AC-000700,100.0,1608,VERIFY_HIRE_DATE
GT-007791,AC-000713,92.3,957,VERIFY_HIRE_DATE
GT-002019,AC-000732,80.0,345,MANUAL_REVIEW
GT-004649,AC-000740,100.0,364,VERIFY_HIRE_DATE
GT-010263,AC-000785,100.0,3269,VERIFY_HIRE_DATE
GT-000691,AC-000798,100.0,293,VERIFY_HIRE_DATE
GT-005238,AC-000816,100.0,255,VERIFY_HIRE_DATE
GT-013917,AC-000841,100.0,2856,VERIFY_HIRE_DATE
GT-006801,AC-000856,100.0,283,VERIFY_HIRE_DATE
GT-006846,AC-000857,100.0,1235,VERIFY_HIRE_DATE
GT-000199,AC-000862,100.0,129,VERIFY_HIRE_DATE
GT-001211,AC-000870,100.0,652,VERIFY_HIRE_DATE
GT-007259,AC-000874,100.0,1358,VERIFY_HIRE_DATE
GT-001445,AC-000888,80.0,2285,MANUAL_REVIEW
GT-007250,AC-000897,100.0,1743,VERIFY_HIRE_DATE
GT-006721,AC-000928,100.0,1900,VERIFY_HIRE_DATE
GT-005939,AC-000939,100.0,1657,VERIFY_HIRE_DATE
GT-003101,AC-000951,100.0,294,VERIFY_HIRE_DATE
GT-001213,AC-001054,84.6,1376,MANUAL_REVIEW
GT-000769,AC-001060,88.9,2243,VERIFY_HIRE_DATE
GT-000413,AC-001071,100.0,311,VERIFY_HIRE_DATE
GT-000280,AC-001084,100.0,1742,VERIFY_HIRE_DATE
GT-004059,AC-001108,100.0,2534,VERIFY_HIRE_DATE
GT-001008,AC-001113,92.3,576,VERIFY_HIRE_DATE
GT-006264,AC-001131,100.0,1588,VERIFY_HIRE_DATE
GT-007765,AC-001154,100.0,664,VERIFY_HIRE_DATE
GT-007365,AC-001156,100.0,1740,VERIFY_HIRE_DATE
GT-006119,AC-001170,100.0,160,VERIFY_HIRE_DATE
GT-001213,AC-001183,100.0,910,VERIFY_HIRE_DATE
GT-000030,AC-001250,100.0,35,VERIFY_HIRE_DATE
GT-007189,AC-001261,100.0,1569,VERIFY_HIRE_DATE
GT-005297,AC-001305,100.0,297,VERIFY_HIRE_DATE
GT-002163,AC-001324,100.0,278,VERIFY_HIRE_DATE
GT-002764,AC-001325,78.3,2416,MANUAL_REVIEW
GT-006000,AC-001383,100.0,2141,VERIFY_HIRE_DATE
GT-010326,AC-001385,100.0,1449,VERIFY_HIRE_DATE
GT-000915,AC-001389,83.3,20,MANUAL_REVIEW
GT-006037,AC-001459,100.0,1648,VERIFY_HIRE_DATE
GT-010399,AC-001462,100.0,930,VERIFY_HIRE_DATE
GT-002258,AC-001481,87.0,2611,MANUAL_REVIEW
GT-007205,AC-001505,100.0,924,VERIFY_HIRE_DATE
GT-007693,AC-001564,100.0,702,VERIFY_HIRE_DATE
GT-005562,AC-001589,89.5,1630,VERIFY_HIRE_DATE
GT-000956,AC-001606,100.0,373,VERIFY_HIRE_DATE
GT-007619,AC-001618,100.0,2157,VERIFY_HIRE_DATE
GT-003335,AC-001692,88.0,642,VERIFY_HIRE_DATE
GT-007151,AC-001728,100.0,536,VERIFY_HIRE_DATE
GT-001732,AC-001739,100.0,897,VERIFY_HIRE_DATE
GT-013171,AC-001745,100.0,992,VERIFY_HIRE_DATE
GT-006760,AC-001747,100.0,1288,VERIFY_HIRE_DATE
GT-007024,AC-001749,100.0,1040,VERIFY_HIRE_DATE
GT-003733,AC-001787,80.0,43,MANUAL_REVIEW
GT-006192,AC-001793,100.0,1634,VERIFY_HIRE_DATE
GT-003213,AC-001805,100.0,1688,VERIFY_HIRE_DATE
GT-003763,AC-001813,100.0,39,VERIFY_HIRE_DATE
GT-000439,AC-001816,100.0,492,VERIFY_HIRE_DATE
GT-008014,AC-001835,100.0,1454,VERIFY_HIRE_DATE
GT-003733,AC-001836,100.0,314,VERIFY_HIRE_DATE
GT-000871,AC-001845,100.0,1738,VERIFY_HIRE_DATE
GT-001289,AC-001855,83.3,71,MANUAL_REVIEW
GT-013081,AC-001858,100.0,1018,VERIFY_HIRE_DATE
GT-007879,AC-001907,100.0,157,VERIFY_HIRE_DATE
GT-014870,AC-001930,100.0,2083,VERIFY_HIRE_DATE
GT-004205,AC-001985,100.0,2787,VERIFY_HIRE_DATE
GT-001283,AC-001987,100.0,1057,VERIFY_HIRE_DATE
GT-014965,AC-002011,100.0,2899,VERIFY_HIRE_DATE
GT-010607,AC-002014,100.0,2357,VERIFY_HIRE_DATE
GT-003820,AC-002034,100.0,1766,VERIFY_HIRE_DATE
GT-003981,AC-002052,100.0,325,VERIFY_HIRE_DATE
GT-008265,AC-002092,100.0,811,VERIFY_HIRE_DATE
GT-002332,AC-002110,100.0,2314,VERIFY_HIRE_DATE
GT-000234,AC-002120,100.0,158,VERIFY_HIRE_DATE
GT-007018,AC-002204,100.0,295,VERIFY_HIRE_DATE
GT-006647,AC-002205,100.0,999,VERIFY_HIRE_DATE
GT-003239,AC-002218,100.0,2839,VERIFY_HIRE_DATE
GT-008586,AC-002236,93.8,596,VERIFY_HIRE_DATE
GT-011759,AC-002247,100.0,1489,VERIFY_HIRE_DATE
GT-009307,AC-002253,88.9,427,VERIFY_HIRE_DATE
GT-001209,AC-002285,100.0,2889,VERIFY_HIRE_DATE
GT-001031,AC-002289,100.0,445,VERIFY_HIRE_DATE
GT-007623,AC-002307,100.0,139,VERIFY_HIRE_DATE
GT-011147,AC-002349,100.0,90,VERIFY_HIRE_DATE
GT-012441,AC-002360,100.0,2824,VERIFY_HIRE_DATE
GT-009307,AC-002381,100.0,3101,VERIFY_HIRE_DATE
GT-003966,AC-002407,100.0,998,VERIFY_HIRE_DATE
GT-001787,AC-002478,100.0,614,VERIFY_HIRE_DATE
GT-001797,AC-002514,100.0,2304,VERIFY_HIRE_DATE
GT-001209,AC-002529,92.3,2355,VERIFY_HIRE_DATE
GT-010006,AC-002550,80.0,789,MANUAL_REVIEW
GT-011658,AC-002663,100.0,46,VERIFY_HIRE_DATE
GT-000937,AC-002669,81.5,390,MANUAL_REVIEW
GT-006108,AC-002795,100.0,42,VERIFY_HIRE_DATE
GT-004877,AC-002830,100.0,754,VERIFY_HIRE_DATE
GT-009386,AC-002867,100.0,444,VERIFY_HIRE_DATE
GT-011246,AC-002870,100.0,692,VERIFY_HIRE_DATE
GT-000278,AC-002925,100.0,1890,VERIFY_HIRE_DATE
GT-010462,AC-002935,100.0,492,VERIFY_HIRE_DATE
GT-004211,AC-002941,100.0,491,VERIFY_HIRE_DATE
GT-004402,AC-002947,88.2,2996,VERIFY_HIRE_DATE
GT-002641,AC-000028,100.0,806,VERIFY_HIRE_DATE
GT-006207,AC-000062,100.0,40,VERIFY_HIRE_DATE
GT-001818,AC-000067,80.0,3212,MANUAL_REVIEW
GT-003218,AC-000077,100.0,76,VERIFY_HIRE_DATE
GT-012536,AC-000090,83.3,143,MANUAL_REVIEW
GT-006660,AC-000092,100.0,406,VERIFY_HIRE_DATE
GT-009757,AC-000098,100.0,83,VERIFY_HIRE_DATE
GT-003913,AC-000112,100.0,1148,VERIFY_HIRE_DATE
GT-004623,AC-000117,100.0,1705,VERIFY_HIRE_DATE
GT-005424,AC-000121,76.2,1519,MANUAL_REVIEW
GT-007302,AC-000133,100.0,51,VERIFY_HIRE_DATE
GT-005865,AC-000134,100.0,456,VERIFY_HIRE_DATE
GT-004055,AC-000137,100.0,3126,VERIFY_HIRE_DATE
GT-003476,AC-000141,80.0,511,MANUAL_REVIEW
GT-004429,AC-000144,100.0,1032,VERIFY_HIRE_DATE
GT-005568,AC-000163,100.0,1764,VERIFY_HIRE_DATE
GT-003507,AC-000167,100.0,363,VERIFY_HIRE_DATE
GT-007428,AC-000183,100.0,1281,VERIFY_HIRE_DATE
GT-000523,AC-000191,86.7,953,MANUAL_REVIEW
GT-000816,AC-000225,100.0,477,VERIFY_HIRE_DATE
GT-000135,AC-000227,100.0,3050,VERIFY_HIRE_DATE
GT-001639,AC-000233,100.0,215,VERIFY_HIRE_DATE
GT-011914,AC-000261,100.0,1036,VERIFY_HIRE_DATE
GT-001126,AC-000271,81.2,457,MANUAL_REVIEW
GT-006443,AC-000283,100.0,1146,VERIFY_HIRE_DATE
GT-002106,AC-000295,100.0,1127,VERIFY_HIRE_DATE
GT-003664,AC-000300,100.0,2182,VERIFY_HIRE_DATE
GT-009110,AC-000325,100.0,533,VERIFY_HIRE_DATE
GT-001875,AC-000362,100.0,2980,VERIFY_HIRE_DATE
GT-013950,AC-000369,100.0,1382,VERIFY_HIRE_DATE
GT-007132,AC-000373,100.0,3267,VERIFY_HIRE_DATE
GT-003670,AC-000384,100.0,607,VERIFY_HIRE_DATE
GT-003566,AC-000392,100.0,1737,VERIFY_HIRE_DATE
GT-000777,AC-000419,100.0,716,VERIFY_HIRE_DATE
GT-004864,AC-000444,100.0,996,VERIFY_HIRE_DATE
GT-005373,AC-000480,100.0,1203,VERIFY_HIRE_DATE
GT-003212,AC-000481,100.0,2894,VERIFY_HIRE_DATE
GT-004864,AC-000490,85.7,2068,MANUAL_REVIEW
GT-000473,AC-000525,85.7,911,MANUAL_REVIEW
GT-005237,AC-000526,100.0,211,VERIFY_HIRE_DATE
GT-010059,AC-000536,100.0,782,VERIFY_HIRE_DATE
GT-000796,AC-000549,100.0,1403,VERIFY_HIRE_DATE
GT-010740,AC-000559,81.5,521,MANUAL_REVIEW
GT-000210,AC-000561,100.0,1169,VERIFY_HIRE_DATE
GT-010048,AC-000579,100.0,1717,VERIFY_HIRE_DATE
GT-000135,AC-000608,80.0,169,MANUAL_REVIEW
GT-000966,AC-000665,100.0,31,VERIFY_HIRE_DATE
GT-011638,AC-000672,87.0,751,MANUAL_REVIEW
GT-003226,AC-000676,100.0,1933,VERIFY_HIRE_DATE
GT-006287,AC-000698,100.0,2361,VERIFY_HIRE_DATE
GT-007247,AC-000717,100.0,1639,VERIFY_HIRE_DATE
GT-005202,AC-000718,100.0,556,VERIFY_HIRE_DATE
GT-009199,AC-000724,100.0,1338,VERIFY_HIRE_DATE
GT-012656,AC-000726,100.0,1024,VERIFY_HIRE_DATE
GT-002889,AC-000728,100.0,1156,VERIFY_HIRE_DATE
GT-003260,AC-000733,100.0,2542,VERIFY_HIRE_DATE
GT-005511,AC-000738,92.3,1150,VERIFY_HIRE_DATE
GT-009943,AC-000739,100.0,469,VERIFY_HIRE_DATE
GT-000141,AC-000756,100.0,1053,VERIFY_HIRE_DATE
GT-005424,AC-000760,100.0,991,VERIFY_HIRE_DATE
GT-002562,AC-000796,81.5,431,MANUAL_REVIEW
GT-013082,AC-000797,100.0,1600,VERIFY_HIRE_DATE
GT-000394,AC-000814,100.0,2232,VERIFY_HIRE_DATE
GT-001102,AC-000817,100.0,525,VERIFY_HIRE_DATE
GT-001664,AC-000865,100.0,74,VERIFY_HIRE_DATE
GT-003566,AC-000876,75.0,2132,MANUAL_REVIEW
GT-000243,AC-000878,80.0,1797,MANUAL_REVIEW
GT-004311,AC-000900,100.0,1161,VERIFY_HIRE_DATE
GT-010665,AC-000909,81.5,668,MANUAL_REVIEW
GT-008856,AC-000914,100.0,410,VERIFY_HIRE_DATE
GT-002820,AC-000941,76.9,364,MANUAL_REVIEW
GT-007496,AC-000961,100.0,584,VERIFY_HIRE_DATE
GT-014444,AC-000976,100.0,1794,VERIFY_HIRE_DATE
GT-004212,AC-001010,100.0,2415,VERIFY_HIRE_DATE
GT-005133,AC-001029,100.0,1938,VERIFY_HIRE_DATE
GT-000135,AC-001044,87.0,2841,MANUAL_REVIEW
GT-005459,AC-001045,100.0,1408,VERIFY_HIRE_DATE
GT-010929,AC-001053,100.0,1742,VERIFY_HIRE_DATE
GT-002953,AC-001056,80.0,2760,MANUAL_REVIEW
GT-004912,AC-001129,100.0,467,VERIFY_HIRE_DATE
GT-012411,AC-001132,86.7,353,MANUAL_REVIEW
GT-005234,AC-001152,100.0,3152,VERIFY_HIRE_DATE
GT-008054,AC-001165,100.0,1210,VERIFY_HIRE_DATE
GT-009019,AC-001192,100.0,1219,VERIFY_HIRE_DATE
GT-000171,AC-001207,100.0,749,VERIFY_HIRE_DATE
GT-013150,AC-001211,100.0,1595,VERIFY_HIRE_DATE
GT-004643,AC-001212,100.0,1866,VERIFY_HIRE_DATE
GT-000330,AC-001230,100.0,395,VERIFY_HIRE_DATE
GT-000020,AC-001292,100.0,1626,VERIFY_HIRE_DATE
GT-001802,AC-001328,100.0,777,VERIFY_HIRE_DATE
GT-005649,AC-001338,100.0,380,VERIFY_HIRE_DATE
GT-005631,AC-001344,100.0,1107,VERIFY_HIRE_DATE
GT-007570,AC-001352,100.0,2163,VERIFY_HIRE_DATE
GT-003532,AC-001394,100.0,163,VERIFY_HIRE_DATE
GT-002995,AC-001395,100.0,1119,VERIFY_HIRE_DATE
GT-011326,AC-001403,100.0,156,VERIFY_HIRE_DATE
GT-004424,AC-001431,100.0,754,VERIFY_HIRE_DATE
GT-000883,AC-001443,78.3,352,MANUAL_REVIEW
GT-000563,AC-001500,100.0,464,VERIFY_HIRE_DATE
GT-007236,AC-001535,100.0,36,VERIFY_HIRE_DATE
GT-000476,AC-001550,100.0,636,VERIFY_HIRE_DATE
GT-006615,AC-001562,100.0,1166,VERIFY_HIRE_DATE
GT-001828,AC-001570,100.0,1738,VERIFY_HIRE_DATE
GT-004054,AC-001576,87.0,832,MANUAL_REVIEW
GT-011144,AC-001580,100.0,745,VERIFY_HIRE_DATE
GT-002832,AC-001586,100.0,973,VERIFY_HIRE_DATE
GT-002134,AC-001591,100.0,914,VERIFY_HIRE_DATE
GT-005405,AC-001595,100.0,1210,VERIFY_HIRE_DATE
GT-014855,AC-001599,100.0,1229,VERIFY_HIRE_DATE
GT-002443,AC-001655,100.0,148,VERIFY_HIRE_DATE
GT-002194,AC-001685,100.0,84,VERIFY_HIRE_DATE
GT-010951,AC-001701,100.0,576,VERIFY_HIRE_DATE
GT-012536,AC-001708,100.0,90,VERIFY_HIRE_DATE
GT-006512,AC-001720,100.0,1373,VERIFY_HIRE_DATE
GT-001744,AC-001750,100.0,253,VERIFY_HIRE_DATE
GT-000815,AC-001765,100.0,1070,VERIFY_HIRE_DATE
GT-012415,AC-001771,100.0,1698,VERIFY_HIRE_DATE
GT-004569,AC-001789,100.0,563,VERIFY_HIRE_DATE
GT-006048,AC-001809,100.0,1070,VERIFY_HIRE_DATE
GT-002930,AC-001810,100.0,2418,VERIFY_HIRE_DATE
GT-006221,AC-001811,100.0,866,VERIFY_HIRE_DATE
GT-000523,AC-001856,100.0,1591,VERIFY_HIRE_DATE
GT-000273,AC-001857,78.6,1487,MANUAL_REVIEW
GT-003969,AC-001859,100.0,877,VERIFY_HIRE_DATE
GT-009952,AC-001920,100.0,1629,VERIFY_HIRE_DATE
GT-004036,AC-001934,100.0,326,VERIFY_HIRE_DATE
GT-011771,AC-001958,100.0,2742,VERIFY_HIRE_DATE
GT-000349,AC-001976,100.0,1277,VERIFY_HIRE_DATE
GT-001428,AC-001977,100.0,280,VERIFY_HIRE_DATE
GT-004348,AC-002002,100.0,1340,VERIFY_HIRE_DATE
GT-002390,AC-002004,100.0,2458,VERIFY_HIRE_DATE
GT-001155,AC-002059,83.9,96,MANUAL_REVIEW
GT-001550,AC-002060,85.7,995,MANUAL_REVIEW
GT-008657,AC-002061,81.5,985,MANUAL_REVIEW
GT-001765,AC-002064,100.0,1152,VERIFY_HIRE_DATE
GT-011089,AC-002086,100.0,1557,VERIFY_HIRE_DATE
GT-004342,AC-002098,86.7,786,MANUAL_REVIEW
GT-005499,AC-002100,100.0,503,VERIFY_HIRE_DATE
GT-005845,AC-002105,84.2,1644,MANUAL_REVIEW
GT-002003,AC-002167,100.0,1991,VERIFY_HIRE_DATE
GT-001155,AC-002178,100.0,1221,VERIFY_HIRE_DATE
GT-001229,AC-002211,100.0,219,VERIFY_HIRE_DATE
GT-006102,AC-002213,100.0,1881,VERIFY_HIRE_DATE
GT-002194,AC-002227,84.6,278,MANUAL_REVIEW
GT-000263,AC-002234,100.0,1454,VERIFY_HIRE_DATE
GT-014663,AC-002259,100.0,1684,VERIFY_HIRE_DATE
GT-012411,AC-002265,100.0,2156,VERIFY_HIRE_DATE
GT-003374,AC-002268,100.0,314,VERIFY_HIRE_DATE
GT-000961,AC-002274,100.0,2228,VERIFY_HIRE_DATE
GT-002894,AC-002313,100.0,536,VERIFY_HIRE_DATE
GT-002004,AC-002369,100.0,1304,VERIFY_HIRE_DATE
GT-003526,AC-002371,100.0,655,VERIFY_HIRE_DATE
GT-003327,AC-002389,100.0,1920,VERIFY_HIRE_DATE
GT-014795,AC-002395,100.0,610,VERIFY_HIRE_DATE
GT-003536,AC-002399,100.0,1349,VERIFY_HIRE_DATE
GT-002482,AC-002418,78.6,716,MANUAL_REVIEW
GT-005550,AC-002443,100.0,870,VERIFY_HIRE_DATE
GT-002806,AC-002465,100.0,399,VERIFY_HIRE_DATE
GT-013183,AC-002516,100.0,1682,VERIFY_HIRE_DATE
GT-004665,AC-002552,100.0,2093,VERIFY_HIRE_DATE
GT-002099,AC-002565,100.0,2822,VERIFY_HIRE_DATE
GT-004268,AC-002572,100.0,1114,VERIFY_HIRE_DATE
GT-001278,AC-002681,100.0,535,VERIFY_HIRE_DATE
GT-014556,AC-002690,100.0,733,VERIFY_HIRE_DATE
GT-004702,AC-002734,100.0,368,VERIFY_HIRE_DATE
GT-014714,AC-002763,100.0,1007,VERIFY_HIRE_DATE
GT-004643,AC-002765,80.0,407,MANUAL_REVIEW
GT-001555,AC-002779,100.0,800,VERIFY_HIRE_DATE
GT-012485,AC-002796,100.0,3447,VERIFY_HIRE_DATE
GT-004625,AC-002817,100.0,2574,VERIFY_HIRE_DATE
GT-006948,AC-002874,100.0,1961,VERIFY_HIRE_DATE
GT-000919,AC-002879,76.9,1560,MANUAL_REVIEW
GT-008141,AC-002880,100.0,826,VERIFY_HIRE_DATE
GT-004641,AC-002911,100.0,654,VERIFY_HIRE_DATE
GT-011958,AC-002939,100.0,326,VERIFY_HIRE_DATE
GT-008980,AC-002963,100.0,883,VERIFY_HIRE_DATE
GT-001796,AC-002964,100.0,569,VERIFY_HIRE_DATE
GT-012656,AC-002969,82.8,814,MANUAL_REVIEW
GT-009881,AC-002994,100.0,2398,VERIFY_HIRE_DATE
GT-011917,AC-002998,100.0,2306,VERIFY_HIRE_DATE
GT-002078,AC-003000,100.0,2784,VERIFY_HIRE_DATE
GT-005780,AC-000125,100.0,1588,VERIFY_HIRE_DATE
GT-007654,AC-000156,100.0,1839,VERIFY_HIRE_DATE
GT-009160,AC-000157,100.0,2282,VERIFY_HIRE_DATE
GT-000052,AC-000162,75.0,998,MANUAL_REVIEW
GT-005748,AC-000316,100.0,729,VERIFY_HIRE_DATE
GT-013804,AC-000762,100.0,853,VERIFY_HIRE_DATE
GT-008510,AC-000860,100.0,1212,VERIFY_HIRE_DATE
GT-012559,AC-000974,100.0,3043,VERIFY_HIRE_DATE
GT-003183,AC-001004,78.3,310,MANUAL_REVIEW
GT-011592,AC-001022,100.0,1496,VERIFY_HIRE_DATE
GT-001362,AC-001067,100.0,69,VERIFY_HIRE_DATE
GT-002750,AC-001145,100.0,553,VERIFY_HIRE_DATE
GT-005410,AC-001226,100.0,1010,VERIFY_HIRE_DATE
GT-010205,AC-001501,100.0,2372,VERIFY_HIRE_DATE
GT-008764,AC-001559,100.0,406,VERIFY_HIRE_DATE
GT-009615,AC-001639,100.0,1017,VERIFY_HIRE_DATE
GT-011354,AC-001821,100.0,2611,VERIFY_HIRE_DATE
GT-004656,AC-001844,100.0,2367,VERIFY_HIRE_DATE
GT-003828,AC-001904,100.0,461,VERIFY_HIRE_DATE
GT-006490,AC-001959,100.0,328,VERIFY_HIRE_DATE
GT-011231,AC-001982,100.0,1397,VERIFY_HIRE_DATE
GT-000319,AC-002015,100.0,455,VERIFY_HIRE_DATE
GT-000483,AC-002107,100.0,95,VERIFY_HIRE_DATE
GT-008758,AC-002186,100.0,468,VERIFY_HIRE_DATE
GT-013577,AC-002337,100.0,3138,VERIFY_HIRE_DATE
GT-005578,AC-002380,100.0,2807,VERIFY_HIRE_DATE
GT-000084,AC-002387,100.0,1065,VERIFY_HIRE_DATE
GT-004228,AC-002393,100.0,1242,VERIFY_HIRE_DATE
GT-001459,AC-002408,100.0,113,VERIFY_HIRE_DATE
GT-003183,AC-002422,100.0,2409,VERIFY_HIRE_DATE
GT-004386,AC-002559,100.0,1023,VERIFY_HIRE_DATE
GT-000459,AC-002640,100.0,1701,VERIFY_HIRE_DATE
